group,ngram,n,nontoxic_document_count,toxic_document_count,nontoxic_document_rate,toxic_document_rate
unanimous,darat israel,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,dari 1,2,39,1,0.0016828478964401295,0.0007067137809187279
unanimous,dari gaza,2,58,1,0.0025026968716289105,0.0007067137809187279
unanimous,dari masyarakat,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,dari politik,2,38,1,0.001639697950377562,0.0007067137809187279
unanimous,dari serangan,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,dari universitas,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,dengan baik,2,40,1,0.001725997842502697,0.0007067137809187279
unanimous,dengan gangguan,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,dengan kelompok,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,dengan menggunakan,2,38,1,0.001639697950377562,0.0007067137809187279
unanimous,dengan negara,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,dengan para,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,dengan presiden,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,di amerika,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,di area,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,di asia,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,di berbagai,2,56,1,0.0024163969795037757,0.0007067137809187279
unanimous,di cek,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,di desa,2,46,1,0.0019848975188781013,0.0007067137809187279
unanimous,di eropa,2,43,1,0.001855447680690399,0.0007067137809187279
unanimous,di gedung,2,82,1,0.0035382955771305286,0.0007067137809187279
unanimous,di gereja,2,60,1,0.0025889967637540453,0.0007067137809187279
unanimous,di hari,2,40,1,0.001725997842502697,0.0007067137809187279
unanimous,di https,2,60,1,0.0025889967637540453,0.0007067137809187279
unanimous,di laut,2,89,1,0.0038403451995685004,0.0007067137809187279
unanimous,di lebanon,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,di lingkungan,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,di luar,2,82,1,0.0035382955771305286,0.0007067137809187279
unanimous,di medan,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,di monas,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,di pbb,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,di perbatasan,2,42,1,0.0018122977346278317,0.0007067137809187279
unanimous,di pilpres,2,26,1,0.001121898597626753,0.0007067137809187279
unanimous,di posisi,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,di pulau,2,35,1,0.0015102481121898597,0.0007067137809187279
unanimous,di rs,2,55,1,0.0023732470334412083,0.0007067137809187279
unanimous,di saat,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,di samping,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,di sebuah,2,47,1,0.0020280474649406687,0.0007067137809187279
unanimous,di sekitar,2,52,1,0.002243797195253506,0.0007067137809187279
unanimous,di sekolah,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,di selatan,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,di seluruh,2,117,1,0.005048543689320388,0.0007067137809187279
unanimous,di sisi,2,42,1,0.0018122977346278317,0.0007067137809187279
unanimous,di story,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,di tengah,2,151,1,0.0065156418554476805,0.0007067137809187279
unanimous,di website,2,39,1,0.0016828478964401295,0.0007067137809187279
unanimous,di wilayah,2,222,1,0.009579288025889967,0.0007067137809187279
unanimous,di www,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,di x,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,di yaman,2,26,1,0.001121898597626753,0.0007067137809187279
unanimous,dianggap sebagai,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,dibawa ke,2,49,1,0.0021143473570658035,0.0007067137809187279
unanimous,dilaksanakan di,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,dilansir dari,2,68,1,0.0029341963322545845,0.0007067137809187279
unanimous,diri dengan,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,diri ke,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,diusir dari,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,dki jakarta,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,doa dan,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,don t,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,download aplikasi,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,dpr ri,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,duduk di,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,dunia dan,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,dunia ini,2,34,1,0.0014670981661272923,0.0007067137809187279
unanimous,elon musk,2,32,1,0.0013807982740021575,0.0007067137809187279
unanimous,etnis tionghoa,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,gak sih,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,gal gadot,2,54,1,0.002330097087378641,0.0007067137809187279
unanimous,ganjar paling,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,ganjar presiden,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,gaza dalam,2,39,1,0.0016828478964401295,0.0007067137809187279
unanimous,gaza selama,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,gaza selatan,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,gaza telah,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,gelap rohingya,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,gila apa,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,gila banget,2,98,1,0.004228694714131607,0.0007067137809187279
unanimous,gila gilaan,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,gila gue,2,61,1,0.0026321467098166127,0.0007067137809187279
unanimous,gila juga,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,gila kerja,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,gila lu,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,gila sih,2,210,1,0.009061488673139158,0.0007067137809187279
unanimous,gila yang,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,google play,2,74,1,0.0031930960086299894,0.0007067137809187279
unanimous,hamas gaza,2,38,1,0.001639697950377562,0.0007067137809187279
unanimous,hamas palestina,2,75,1,0.003236245954692557,0.0007067137809187279
unanimous,hamas telah,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,hamas vs,2,47,1,0.0020280474649406687,0.0007067137809187279
unanimous,hanya untuk,2,34,1,0.0014670981661272923,0.0007067137809187279
unanimous,harga rp,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,hari di,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,hari ke,2,50,1,0.002157497303128371,0.0007067137809187279
unanimous,hari selasa,2,56,1,0.0024163969795037757,0.0007067137809187279
unanimous,hingga kini,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,hukum humaniter,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,humaniter internasional,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,i m,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,ibu kota,2,50,1,0.002157497303128371,0.0007067137809187279
unanimous,ig story,2,52,1,0.002243797195253506,0.0007067137809187279
unanimous,imigran rohingya,2,117,1,0.005048543689320388,0.0007067137809187279
unanimous,in the,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,indo zone,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,indonesia agar,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,indonesia china,2,54,1,0.002330097087378641,0.0007067137809187279
unanimous,indonesia dari,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,indonesia menjadi,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,indonesia tidak,2,54,1,0.002330097087378641,0.0007067137809187279
unanimous,ini banyak,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,ini harus,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,ini membuat,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,ini menjadi,2,50,1,0.002157497303128371,0.0007067137809187279
unanimous,ini tak,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,ini untuk,2,47,1,0.0020280474649406687,0.0007067137809187279
unanimous,internasional yang,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,internet di,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,ios 17,2,47,1,0.0020280474649406687,0.0007067137809187279
unanimous,islam di,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,israel gaza,2,67,1,0.002891046386192017,0.0007067137809187279
unanimous,israel hamas,2,118,1,0.005091693635382956,0.0007067137809187279
unanimous,israel harus,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,israel idf,2,34,1,0.0014670981661272923,0.0007067137809187279
unanimous,israel karena,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,israel masih,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,israel mengatakan,2,37,1,0.0015965480043149947,0.0007067137809187279
unanimous,israel saat,2,51,1,0.0022006472491909383,0.0007067137809187279
unanimous,israel sejak,2,50,1,0.002157497303128371,0.0007067137809187279
unanimous,israel selama,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,israel serang,2,49,1,0.0021143473570658035,0.0007067137809187279
unanimous,israel setelah,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,israel tak,2,37,1,0.0015965480043149947,0.0007067137809187279
unanimous,israel tidak,2,50,1,0.002157497303128371,0.0007067137809187279
unanimous,israel vs,2,78,1,0.003365695792880259,0.0007067137809187279
unanimous,itu bisa,2,35,1,0.0015102481121898597,0.0007067137809187279
unanimous,itu di,2,33,1,0.0014239482200647249,0.0007067137809187279
unanimous,itu juga,2,57,1,0.002459546925566343,0.0007067137809187279
unanimous,itu karena,2,26,1,0.001121898597626753,0.0007067137809187279
unanimous,itu saya,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,itu sudah,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,itu yang,2,33,1,0.0014239482200647249,0.0007067137809187279
unanimous,jadi gila,2,41,1,0.0017691477885652643,0.0007067137809187279
unanimous,jakarta bandung,2,39,1,0.0016828478964401295,0.0007067137809187279
unanimous,jangan deh,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,jangan pernah,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,jawa tengah,2,61,1,0.0026321467098166127,0.0007067137809187279
unanimous,jika tidak,2,34,1,0.0014670981661272923,0.0007067137809187279
unanimous,judi online,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,juga mengatakan,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,juta orang,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,kabupaten pidie,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,kalau kita,2,32,1,0.0013807982740021575,0.0007067137809187279
unanimous,kalian tau,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,kamu yang,2,33,1,0.0014239482200647249,0.0007067137809187279
unanimous,kantor berita,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,kapal perang,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,katolik di,2,42,1,0.0018122977346278317,0.0007067137809187279
unanimous,ke atas,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,ke dalam,2,61,1,0.0026321467098166127,0.0007067137809187279
unanimous,ke jalur,2,56,1,0.0024163969795037757,0.0007067137809187279
unanimous,ke rs,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,ke selatan,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,ke teman,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,ke wilayah,2,74,1,0.0031930960086299894,0.0007067137809187279
unanimous,kedua belah,2,26,1,0.001121898597626753,0.0007067137809187279
unanimous,kek orang,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,kek orgil,2,32,1,0.0013807982740021575,0.0007067137809187279
unanimous,kekejaman israel,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,kemanusiaan dan,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,kemanusiaan di,2,41,1,0.0017691477885652643,0.0007067137809187279
unanimous,kereta cepat,2,95,1,0.004099244875943905,0.0007067137809187279
unanimous,kerja di,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,ketua yara,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,kiai thoifur,2,48,1,0.002071197411003236,0.0007067137809187279
unanimous,kira kira,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,kita akan,2,43,1,0.001855447680690399,0.0007067137809187279
unanimous,konflik israel,2,110,1,0.004746494066882417,0.0007067137809187279
unanimous,konvensi pengungsi,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,korban jiwa,2,53,1,0.0022869471413160735,0.0007067137809187279
unanimous,korban serangan,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,korban tewas,2,57,1,0.002459546925566343,0.0007067137809187279
unanimous,krisis kemanusiaan,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,kristen indonesia,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,kristen protestan,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,kutuk serangan,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,lainnya di,2,60,1,0.0025889967637540453,0.0007067137809187279
unanimous,luar negeri,2,178,1,0.007680690399137001,0.0007067137809187279
unanimous,luka luka,2,62,1,0.00267529665587918,0.0007067137809187279
unanimous,majelis umum,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,makanan dan,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,makin gila,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,masih terus,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,masing masing,2,72,1,0.0031067961165048546,0.0007067137809187279
unanimous,masjid di,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,masuk dalam,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,masyarakat aceh,2,42,1,0.0018122977346278317,0.0007067137809187279
unanimous,masyarakat indonesia,2,57,1,0.002459546925566343,0.0007067137809187279
unanimous,mau gila,2,35,1,0.0015102481121898597,0.0007067137809187279
unanimous,mba nana,2,35,1,0.0015102481121898597,0.0007067137809187279
unanimous,media sosial,2,139,1,0.005997842502696872,0.0007067137809187279
unanimous,melakukan aksi,2,40,1,0.001725997842502697,0.0007067137809187279
unanimous,melalui akun,2,41,1,0.0017691477885652643,0.0007067137809187279
unanimous,melancarkan serangan,2,56,1,0.0024163969795037757,0.0007067137809187279
unanimous,melawan hamas,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,melawan israel,2,39,1,0.0016828478964401295,0.0007067137809187279
unanimous,membela palestina,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,memutuskan untuk,2,38,1,0.001639697950377562,0.0007067137809187279
unanimous,menampung pengungsi,2,41,1,0.0017691477885652643,0.0007067137809187279
unanimous,menang total,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,mencari perlindungan,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,mendarat di,2,81,1,0.003495145631067961,0.0007067137809187279
unanimous,mendukung perjuangan,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,menegaskan bahwa,2,60,1,0.0025889967637540453,0.0007067137809187279
unanimous,mengeluarkan fatwa,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,menghentikan serangan,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,mengibarkan bendera,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,mengucapkan selamat,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,mengumumkan bahwa,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,menjelaskan bahwa,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,menlu retno,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,menolak israel,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,menteri israel,2,98,1,0.004228694714131607,0.0007067137809187279
unanimous,menunjukkan bahwa,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,menyebutkan bahwa,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,mereka ini,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,militer di,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,minggu lalu,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,muncul di,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,nabi isa,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,namun mereka,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,namun tidak,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,negara barat,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,negara dan,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,negara indonesia,2,59,1,0.002545846817691478,0.0007067137809187279
unanimous,negara kita,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,negara lain,2,85,1,0.003667745415318231,0.0007067137809187279
unanimous,negara tujuan,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,new york,2,39,1,0.0016828478964401295,0.0007067137809187279
unanimous,nilai nilai,2,38,1,0.001639697950377562,0.0007067137809187279
